Order Date,Segment,Market,Sales,Profit
2012-11-15,Corporate,Europe,4.245,-1.875
2015-05-20,Corporate,USCA,307.98,89.31419999999997
2015-10-24,Consumer,Asia Pacific,57.20819999999999,-24.9018
2014-10-11,Consumer,Asia Pacific,9.612000000000002,-21.167999999999996
2012-08-04,Consumer,Asia Pacific,11.25,0.8999999999999999
2015-11-25,Corporate,USCA,327.84,157.36319999999998
2015-09-09,Corporate,USCA,116.832,33.589200000000005
2015-10-29,Consumer,Europe,46.08,18.36
2015-07-29,Corporate,Asia Pacific,5.91,2.0999999999999996
2012-04-06,Corporate,USCA,122.97,60.255300000000005
2012-11-16,Home Office,Asia Pacific,92.4,5.5200000000000005
2015-02-20,Consumer,Europe,16.020000000000003,-22.44
2015-11-25,Corporate,USCA,79.1,39.55
2012-03-09,Corporate,Europe,28.139999999999997,10.379999999999999
2013-07-05,Corporate,USCA,11.784,4.271699999999999
2014-06-05,Consumer,Africa,17.1,2.2199999999999998
2013-10-25,Consumer,Asia Pacific,10.68,3.51
2013-07-05,Corporate,USCA,4.928000000000001,0.7391999999999994
2013-09-26,Consumer,Europe,29.699999999999996,11.879999999999999
2015-03-03,Corporate,USCA,0.5559999999999998,-0.9452
2015-11-13,Corporate,Asia Pacific,22.310399999999994,7.430400000000001
2012-12-12,Consumer,Asia Pacific,17.6967,-11.373299999999999
2015-09-25,Consumer,USCA,520.4639999999999,-14.870399999999961
2015-06-30,Corporate,Asia Pacific,19.584000000000003,-27.455999999999996
2012-12-07,Corporate,Asia Pacific,6.828,-3.251999999999999
2012-10-31,Corporate,Europe,15.749999999999996,1.71
2012-10-19,Home Office,Asia Pacific,21.942000000000004,-14.148000000000001
2012-12-21,Consumer,Asia Pacific,44.86500000000001,-17.05500000000001
2015-06-15,Corporate,Asia Pacific,30.6,12.75
2013-12-04,Consumer,USCA,1598.0580000000002,-1065.3719999999998
2015-11-19,Consumer,Asia Pacific,27.825000000000003,-2.1750000000000043
2015-11-26,Consumer,USCA,853.9299999999998,-24.39799999999991
2015-11-26,Consumer,USCA,299.96,37.49499999999996
2015-03-20,Corporate,Africa,14.391000000000002,-24.969
2014-06-06,Consumer,LATAM,20.339999999999996,0.3
2015-06-17,Consumer,Asia Pacific,21.573,4.5329999999999995
2015-03-31,Corporate,Europe,24.69,1.9500000000000002
2014-12-12,Corporate,Africa,19.008,-39.31199999999999
2013-09-07,Home Office,Africa,7.353000000000001,-7.376999999999997
2012-08-03,Consumer,Asia Pacific,25.014000000000003,2.2139999999999986
2015-11-14,Consumer,Asia Pacific,39.8295,-0.07049999999999557
2015-05-08,Home Office,Asia Pacific,17.208000000000002,-11.622
2015-08-18,Consumer,Europe,45.66599999999999,-14.483999999999995
2013-08-10,Corporate,Europe,34.019999999999996,16.29
2014-02-28,Consumer,Europe,14.549999999999999,3.7800000000000002
2014-03-19,Consumer,USCA,189.882,-94.94100000000002
2012-09-11,Home Office,LATAM,7.38,0.8800000000000001
2012-06-23,Consumer,LATAM,8.591999999999999,-3.008
2013-10-31,Home Office,LATAM,19.26,-0.6600000000000023
2014-08-02,Consumer,LATAM,13.488,4.208
2014-12-14,Consumer,LATAM,35.2,4.16
2013-01-27,Corporate,LATAM,31.76,8.559999999999999
2012-10-06,Corporate,LATAM,77.24,31.639999999999997
2014-07-29,Corporate,LATAM,11.3,3.72
2015-11-17,Home Office,LATAM,18.48,4.96
2014-04-02,Consumer,LATAM,11.440000000000001,3.08
2013-12-25,Home Office,LATAM,8.719999999999999,3.04
2014-05-07,Home Office,LATAM,7.632,0.5919999999999987
2013-04-24,Corporate,LATAM,6.4,1.44
2014-12-29,Corporate,LATAM,62.720000000000006,12.52
2014-03-25,Consumer,LATAM,39.60000000000001,4.9399999999999995
2013-12-04,Corporate,LATAM,11.712000000000003,-5.088000000000004
2012-05-19,Home Office,LATAM,13.319999999999999,2.1999999999999984
2015-08-01,Corporate,LATAM,15.323999999999998,-3.075999999999999
2015-12-18,Consumer,Asia Pacific,8.232,-10.908
2015-05-23,Corporate,Africa,26.400000000000002,0.48
2014-08-16,Corporate,Europe,42.660000000000004,-4.740000000000001
2014-11-11,Consumer,USCA,29.74,4.461000000000002
2014-10-31,Consumer,Europe,33.480000000000004,-42.60000000000001
2013-12-06,Consumer,USCA,173.94,50.44259999999998
2015-11-26,Consumer,USCA,67.83999999999999,-179.776
2015-11-12,Consumer,Africa,20.82,8.52
2013-12-04,Consumer,USCA,36.96,12.011999999999999
2015-10-17,Corporate,Asia Pacific,24.54,7.11
2012-07-28,Consumer,Europe,19.665,-16.965
2015-09-25,Consumer,USCA,11.424,3.7127999999999988
2015-11-26,Consumer,USCA,18.688,3.7375999999999996
2014-08-15,Consumer,Africa,25.740000000000002,10.8
2015-12-26,Corporate,Europe,28.56,3.12
2013-05-12,Consumer,USCA,14.592000000000002,4.9247999999999985
2014-09-06,Consumer,Asia Pacific,222.99299999999997,-9.926999999999996
2013-09-25,Consumer,Asia Pacific,9.899999999999999,0.0
2015-11-29,Home Office,USCA,2065.32,-619.5960000000001
2014-08-02,Corporate,Asia Pacific,12.688200000000002,-10.1118
2015-11-29,Home Office,USCA,1007.2320000000001,75.54240000000001
2014-09-12,Consumer,Europe,35.04,5.5200000000000005
2014-04-16,Home Office,USCA,408.74399999999997,76.63949999999998
2015-12-09,Consumer,Africa,46.08,5.5200000000000005
2014-12-25,Home Office,USCA,540.048,-47.2542
2015-11-29,Home Office,USCA,516.488,-12.912200000000027
2014-10-18,Home Office,Asia Pacific,4.116,-3.2039999999999997
2014-04-16,Corporate,Europe,42.15,13.89
2014-04-16,Home Office,USCA,291.96,54.74249999999998
2014-12-25,Home Office,USCA,255.68000000000004,76.70400000000001
2014-04-16,Home Office,USCA,189.58800000000005,-145.3508
2015-12-25,Consumer,Asia Pacific,39.0,7.38
2013-10-20,Consumer,Asia Pacific,17.46,6.0600000000000005
2015-05-14,Home Office,USCA,58.48,27.485599999999998
2014-06-07,Home Office,USCA,99.9,46.952999999999996
2015-11-29,Home Office,USCA,25.344,7.92
2014-12-25,Home Office,USCA,27.882000000000005,-20.446799999999996
2015-11-22,Home Office,Europe,19.5,-6.66
2013-06-29,Corporate,Asia Pacific,11.184000000000001,-3.096
2012-06-02,Home Office,USCA,15.28,7.4872
2015-06-25,Corporate,Asia Pacific,25.173000000000002,-43.64699999999999
2013-12-17,Consumer,Africa,16.98,7.98
2013-07-25,Home Office,USCA,25.176000000000005,-18.462400000000002
2012-11-17,Home Office,Africa,7.9380000000000015,-10.062
2014-06-07,Home Office,USCA,22.05,10.584
2014-04-16,Home Office,USCA,4.768,-0.7748000000000006
2015-11-29,Home Office,USCA,15.552000000000003,5.4432
2015-03-06,Consumer,Asia Pacific,6.719999999999999,2.82
2014-10-10,Home Office,Asia Pacific,7.523999999999999,0.8639999999999999
2015-04-15,Corporate,Europe,7.215,-0.16499999999999915
2015-10-06,Home Office,USCA,63.824000000000005,13.562599999999998
2015-02-04,Home Office,USCA,419.4,146.79
2014-04-10,Consumer,Asia Pacific,15.299999999999999,0.6000000000000001
2015-10-31,Home Office,USCA,105.98,4.239199999999993
2014-09-28,Corporate,Europe,34.47,0.27
2013-06-11,Consumer,Europe,20.58,5.9399999999999995
2014-10-30,Consumer,Africa,16.32,2.2800000000000002
2014-09-03,Home Office,USCA,159.56,33.906499999999994
2015-10-31,Home Office,USCA,33.94,9.163799999999998
2014-06-08,Home Office,USCA,32.400000000000006,15.552000000000001
2015-02-04,Home Office,USCA,65.584,23.7742
2014-02-13,Home Office,USCA,146.82,73.41
2015-02-10,Consumer,Asia Pacific,15.660000000000002,-22.979999999999993
2012-11-20,Consumer,Africa,24.381000000000004,-16.269
2014-12-31,Consumer,Asia Pacific,16.836,-17.273999999999997
2014-06-10,Consumer,Asia Pacific,8.4588,-4.4712000000000005
2015-06-10,Consumer,Europe,21.599999999999998,10.8
2015-10-31,Home Office,USCA,30.0,14.399999999999999
2013-06-22,Consumer,LATAM,8.440000000000001,0.48
2013-05-12,Consumer,LATAM,39.48,18.919999999999998
2014-09-30,Consumer,LATAM,39.312,6.551999999999998
2013-10-24,Consumer,LATAM,15.947999999999997,-10.631999999999996
2014-11-30,Consumer,LATAM,5.679999999999999,2.2600000000000002
2013-12-20,Corporate,LATAM,5.54,2.32
2015-11-25,Corporate,LATAM,9.36,0.4599999999999994
2013-12-26,Home Office,LATAM,8.12,2.92
2015-11-06,Home Office,LATAM,9.52,4.36
2013-06-07,Consumer,LATAM,67.032,-23.567999999999998
2014-05-06,Consumer,LATAM,18.060000000000002,4.5
2012-07-26,Consumer,LATAM,9.6,1.04
2013-05-21,Consumer,LATAM,9.216,-1.184
2014-05-15,Consumer,LATAM,29.376000000000005,-4.824000000000001
2014-12-21,Corporate,LATAM,4.4399999999999995,1.86
2014-08-19,Consumer,Asia Pacific,21.599999999999998,7.4399999999999995
2015-10-31,Home Office,USCA,35.06,10.517999999999997
2014-12-23,Corporate,Africa,3.996000000000001,-3.864
2015-10-14,Consumer,Asia Pacific,33.17999999999999,4.92
2015-02-04,Home Office,USCA,22.200000000000003,-26.084999999999994
2012-05-31,Corporate,Europe,22.14,6.84
2014-10-25,Corporate,Asia Pacific,11.52,4.59
2013-09-03,Consumer,Europe,11.82,4.199999999999999
2014-12-28,Home Office,USCA,17.184,6.2292
2015-12-17,Home Office,USCA,33.376,10.429999999999998
2014-12-26,Corporate,Asia Pacific,6.335999999999999,-8.243999999999998
2012-10-26,Home Office,USCA,11.952000000000002,4.0338
2012-10-26,Home Office,USCA,10.368000000000002,3.6288
2015-02-04,Home Office,USCA,5.184000000000001,1.8144
2015-02-28,Home Office,Europe,25.740000000000002,10.8
2014-06-01,Home Office,Africa,31.44,11.28
2013-12-17,Consumer,Europe,28.35,8.49
2014-09-03,Home Office,USCA,8.607999999999999,-13.342400000000001
2014-06-21,Consumer,USCA,161.568,-8.078399999999995
2012-01-24,Corporate,Europe,11.43,4.11
2015-01-20,Consumer,Africa,7.560000000000002,-8.07
2014-01-15,Consumer,USCA,181.79699999999997,-15.5826
2014-10-17,Consumer,Asia Pacific,27.27,9.090000000000002
2014-06-20,Consumer,Asia Pacific,15.048000000000002,-1.1520000000000028
2014-06-07,Consumer,USCA,328.224,28.7196
2012-07-26,Corporate,Europe,9.600000000000001,4.38
2014-06-21,Consumer,USCA,161.94,9.716399999999993
2015-07-02,Consumer,Asia Pacific,8.973000000000003,-8.997000000000002
2014-08-02,Consumer,Asia Pacific,4.5156,-1.0344000000000007
2014-08-15,Consumer,Africa,9.27,4.050000000000001
2015-08-21,Corporate,Europe,22.05,6.75
2014-05-23,Consumer,Asia Pacific,22.788,-7.6320000000000014
2013-11-10,Consumer,Asia Pacific,57.096000000000004,-123.74399999999999
2013-08-06,Consumer,Africa,25.23,6.029999999999999
2014-06-21,Consumer,USCA,46.76,22.4448
2014-06-21,Consumer,USCA,21.78,5.662800000000001
2012-08-24,Corporate,Asia Pacific,8.939999999999998,1.9500000000000002
2013-09-24,Home Office,Africa,8.397000000000002,-10.383000000000001
2012-08-16,Corporate,Africa,23.459999999999997,7.949999999999999
2014-06-21,Consumer,USCA,17.712,6.420600000000001
2014-04-26,Consumer,Asia Pacific,23.759999999999998,5.759999999999998
2014-12-27,Consumer,USCA,11.328000000000001,2.5488000000000004
2012-04-24,Consumer,Asia Pacific,26.400000000000002,-18.240000000000002
2012-11-03,Corporate,Europe,18.240000000000002,3.96
2014-11-05,Consumer,USCA,10.74,5.2626
2013-02-19,Consumer,Europe,92.43,25.83
2015-12-24,Consumer,Europe,12.899999999999999,3.3000000000000003
2014-08-27,Consumer,Africa,14.189999999999998,2.9699999999999998
2015-09-13,Consumer,Africa,8.55,1.1099999999999999
2012-12-04,Consumer,USCA,24.56,6.876799999999999
2014-12-13,Consumer,USCA,383.64,122.7648
2014-03-27,Corporate,Asia Pacific,11.616000000000001,-5.304000000000002
2014-08-14,Consumer,USCA,103.60000000000001,51.800000000000004
2015-01-28,Corporate,Asia Pacific,17.46,0.51
2015-09-09,Corporate,Asia Pacific,13.47,1.2000000000000002
2015-09-23,Corporate,Europe,16.29,5.699999999999999
2012-12-16,Consumer,USCA,40.05,11.213999999999999
2014-01-23,Consumer,Europe,26.52,1.32
2014-02-26,Consumer,Africa,17.028,-27.851999999999993
2014-04-19,Consumer,USCA,203.92,55.058400000000006
2012-11-11,Consumer,USCA,49.632000000000005,4.9632000000000005
2014-12-13,Consumer,USCA,56.519999999999996,15.8256
2012-09-22,Consumer,Europe,11.459999999999999,2.9699999999999998
2015-08-22,Consumer,Asia Pacific,9.912,-6.948
2015-04-15,Corporate,Europe,15.57,-9.690000000000001
2013-05-02,Home Office,Africa,10.77,4.62
2014-12-17,Consumer,Europe,11.91,2.8499999999999996
2012-11-15,Corporate,Europe,29.549999999999997,0.0
2015-12-25,Consumer,USCA,35.910000000000004,9.695699999999999
2015-09-18,Consumer,Africa,39.906,-54.59399999999998
2014-08-14,Consumer,USCA,22.32,10.7136
2015-09-23,Home Office,Asia Pacific,39.552,-52.428
2012-04-01,Corporate,Asia Pacific,11.8524,3.3924000000000003
2013-12-29,Consumer,USCA,6.36,0.0636000000000001
2015-04-17,Consumer,USCA,13.710000000000003,-10.053999999999998
2015-11-27,Consumer,Africa,11.76,5.64
2014-06-22,Home Office,Africa,6.449999999999999,1.6500000000000001
2015-04-21,Consumer,Africa,23.787000000000006,-45.213
2012-08-02,Consumer,Asia Pacific,10.649999999999999,2.64
2014-04-19,Consumer,USCA,29.56,7.981200000000001
2014-10-11,Consumer,Asia Pacific,7.8660000000000005,-7.613999999999999
2013-02-14,Corporate,USCA,699.98,195.99440000000004
2015-04-21,Consumer,Africa,33.480000000000004,12.36
2014-09-05,Corporate,USCA,535.41,160.62299999999993
2013-09-28,Corporate,USCA,186.14999999999998,55.844999999999985
2015-12-02,Corporate,Asia Pacific,10.56,-6.360000000000001
2013-02-14,Corporate,USCA,134.97,64.78559999999999
2015-07-07,Corporate,Asia Pacific,16.032,-18.048
2015-10-19,Home Office,Asia Pacific,9.2856,-0.7344000000000008
2012-01-12,Corporate,Africa,12.672000000000002,-21.647999999999996
2012-04-04,Corporate,USCA,115.36,56.5264
2015-07-09,Consumer,Asia Pacific,24.0,10.8
2015-10-21,Home Office,Europe,38.760000000000005,18.18
2013-08-27,Corporate,Asia Pacific,16.68,8.16
2015-03-05,Consumer,Asia Pacific,35.184000000000005,-33.456
2013-02-14,Corporate,USCA,139.95,26.590499999999988
2014-03-02,Corporate,Europe,9.120000000000001,3.24
2013-09-28,Corporate,USCA,81.792,26.582399999999986
2014-02-10,Consumer,Asia Pacific,38.171699999999994,5.501699999999998
2012-07-11,Home Office,Europe,10.86,1.41
2015-05-28,Corporate,USCA,98.16,9.815999999999995
2013-09-28,Corporate,USCA,47.19,13.685099999999995
2014-08-14,Consumer,Africa,13.829999999999998,5.1
2012-08-07,Corporate,Africa,11.85,1.6500000000000001
2015-12-28,Consumer,Africa,23.16,6.24
2014-11-13,Consumer,LATAM,35.135999999999996,-6.444
2013-06-12,Corporate,LATAM,11.08,4.96
2014-03-16,Corporate,LATAM,19.7,3.9
2015-02-04,Consumer,LATAM,9.68,4.44
2015-10-10,Consumer,LATAM,38.808,-1.9519999999999982
2012-03-20,Corporate,LATAM,21.216,-9.584000000000003
2012-12-07,Corporate,LATAM,19.32,0.36
2015-05-30,Consumer,LATAM,33.6,6.359999999999999
2015-10-29,Home Office,LATAM,22.04,7.92
2015-07-10,Home Office,LATAM,10.991999999999999,-6.247999999999999
2015-10-04,Home Office,LATAM,17.52,-0.6400000000000006
2015-06-13,Consumer,LATAM,10.836,-0.9039999999999985
2015-05-02,Corporate,LATAM,38.784,2.5839999999999974
2013-11-29,Corporate,LATAM,17.48,0.0
2015-10-22,Consumer,LATAM,23.147999999999996,-7.331999999999999
2015-11-04,Home Office,LATAM,21.060000000000002,3.12
2014-09-12,Consumer,LATAM,8.704000000000002,1.3039999999999992
2015-10-06,Corporate,LATAM,9.536,0.21600000000000003
2014-12-04,Consumer,LATAM,14.12,1.24
2014-04-19,Consumer,LATAM,6.176,1.2959999999999994
2012-12-07,Consumer,LATAM,13.656,-8.904000000000002
2014-07-10,Consumer,LATAM,30.287999999999993,-3.072
2013-01-19,Consumer,Asia Pacific,57.45599999999999,3.096000000000001
2015-03-10,Corporate,Asia Pacific,20.159999999999997,-9.419999999999998
2014-01-18,Corporate,Asia Pacific,32.220000000000006,-15.330000000000005
2014-05-18,Corporate,USCA,27.018000000000008,-21.61440000000001
2012-10-17,Corporate,Asia Pacific,14.564400000000001,-0.5556000000000019
2014-06-04,Corporate,Asia Pacific,17.712600000000002,-4.727400000000001
2013-02-08,Home Office,Europe,18.66,-0.7800000000000011
2012-09-28,Corporate,Africa,16.799999999999997,5.04
2013-09-28,Corporate,USCA,36.784,-8.276399999999997
2015-04-14,Consumer,Asia Pacific,31.824,-20.735999999999997
2015-02-19,Consumer,Africa,18.66,8.94
2013-01-05,Corporate,Africa,14.940000000000001,0.42000000000000004
2015-05-28,Corporate,USCA,31.44,7.86
2015-09-11,Corporate,Europe,24.48,0.96
2015-12-03,Corporate,USCA,12.160000000000002,2.127999999999999
2014-12-06,Corporate,Europe,30.480000000000004,2.73
2014-04-05,Consumer,Europe,285.65999999999997,54.17999999999999
2014-01-25,Home Office,Asia Pacific,20.916,-30.354
2014-06-24,Consumer,Europe,26.099999999999998,6.75
2014-03-03,Corporate,Europe,21.06,4.800000000000001
2014-01-26,Corporate,Europe,25.049999999999997,1.5
2014-08-13,Corporate,Africa,21.366000000000003,-34.914
2014-05-18,Corporate,USCA,2.9520000000000004,-2.1648000000000005
2015-01-28,Corporate,Asia Pacific,35.37,2.46
2014-08-06,Home Office,Europe,32.22,3.7800000000000002
2014-05-20,Corporate,USCA,21.400000000000002,6.205999999999998
2015-12-12,Home Office,USCA,7.28,3.4944
2015-04-11,Consumer,Asia Pacific,10.919999999999998,1.2000000000000002
2012-09-07,Corporate,Asia Pacific,52.16549999999999,-9.4845
2014-12-12,Corporate,Africa,12.663000000000002,-21.956999999999997
2015-12-12,Home Office,USCA,5.4,2.592
2015-08-28,Corporate,Asia Pacific,19.584000000000003,-27.455999999999996
2014-06-08,Home Office,USCA,9.648,3.4974
2014-09-17,Home Office,Asia Pacific,13.86,2.34
2015-11-17,Consumer,Asia Pacific,29.155500000000007,-22.3245
2013-05-24,Corporate,LATAM,15.599999999999998,5.880000000000001
2015-02-24,Consumer,LATAM,27.76,1.3599999999999994
2014-07-31,Corporate,Europe,30.744,-47.16599999999999
2014-02-25,Home Office,Asia Pacific,10.41,3.51
2015-12-12,Corporate,Africa,41.544000000000004,-91.416
2012-01-26,Consumer,Europe,177.35999999999999,0.0
2015-09-27,Corporate,USCA,931.1760000000002,314.2719
2015-09-23,Home Office,Asia Pacific,17.52,2.7600000000000002
2012-11-22,Corporate,Asia Pacific,5.712,-5.028
2012-04-07,Corporate,USCA,1215.92,316.1392000000001
2015-06-30,Home Office,Africa,12.096000000000004,-26.244000000000003
2014-09-20,Corporate,Asia Pacific,23.97,0.44999999999999996
2012-11-21,Corporate,USCA,675.12,290.3016
2014-11-18,Consumer,Africa,17.490000000000002,6.12
2014-01-25,Home Office,Asia Pacific,8.88,-11.339999999999998
2015-06-04,Corporate,Asia Pacific,2.532,-3.558
2013-01-16,Consumer,Africa,18.414,-41.76599999999999
2015-11-06,Corporate,USCA,159.99,54.39659999999999
2013-12-19,Corporate,Europe,14.399999999999999,6.48
2012-11-21,Corporate,USCA,319.9,156.751
2013-02-09,Corporate,USCA,116.28000000000002,54.54
2015-11-18,Corporate,USCA,206.1,55.647000000000006
2013-08-07,Corporate,Asia Pacific,9.804,-4.925999999999998
2012-07-22,Corporate,Asia Pacific,13.5456,1.1256
2014-08-10,Consumer,Europe,30.689999999999998,-29.49
2015-10-11,Home Office,Africa,10.728000000000002,-12.911999999999995
2015-09-27,Corporate,USCA,71.88,33.0648
2015-11-18,Corporate,USCA,79.99,28.7964
2015-09-18,Consumer,Africa,21.42,-44.33999999999999
2015-11-24,Consumer,Africa,7.830000000000001,-11.489999999999997
2013-09-25,Home Office,Africa,25.379999999999995,8.370000000000001
2014-12-23,Corporate,Europe,10.59,2.94
2014-07-18,Corporate,USCA,77.88,3.8939999999999912
2012-11-21,Corporate,USCA,16.23,7.9527
2014-11-26,Corporate,Asia Pacific,19.404000000000003,-22.326
2013-07-11,Home Office,Asia Pacific,16.53,7.41
2015-07-07,Consumer,Europe,9.27,4.050000000000001
2012-09-08,Corporate,USCA,23.7,3.3000000000000003
2015-01-28,Consumer,Africa,32.099999999999994,3.18
2013-02-09,Corporate,USCA,13.559999999999999,2.9699999999999998
2014-10-14,Consumer,Asia Pacific,10.08,4.62
2013-04-28,Consumer,Europe,21.419999999999995,3.42
2014-10-05,Corporate,Asia Pacific,4.380000000000001,-4.380000000000001
2014-09-25,Corporate,LATAM,9.168000000000001,-1.2320000000000007
2012-04-13,Consumer,LATAM,12.439999999999996,4.84
2015-09-05,Home Office,LATAM,15.12,1.64
